,Country Name,Country Code,Indicator Name,Indicator Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
3,Africa Western and Central,AFW,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,12490.0,22039.0,29608.0,62624.0,114533.0,250439.0,541133.0,1431350.0,2909838.0,5969123.0,9735926.0,19105652.0,33767329.0,57011943.0,82031960.0,124199619.0,153644367.0,186265721.0,213479494.0,252867120.0,290449890.0,319468155.0,348206501.0,356136490.0,358816819.0,384382192.0,422941609.0,457048002.0,408007989.0
4,Angola,AGO,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1824.0,1994.0,3298.0,7052.0,9820.0,24000.0,25806.0,75000.0,140000.0,350000.0,740000.0,1611118.0,3054620.0,4961536.0,6773356.0,8109421.0,9403365.0,12073218.0,12785109.0,13285198.0,14052558.0,13884532.0,13001124.0,13323952.0,13288421.0,14830154.0,14645050.0,15327864.0
5,Albania,ALB,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,3300.0,5600.0,11008.0,29791.0,392650.0,851000.0,1100000.0,1259590.0,1530244.0,1909885.0,2322436.0,1859632.0,2463741.0,2692372.0,3100000.0,3500000.0,3685983.0,3359654.0,3400955.0,3369756.0,3625699.0,2714878.0,2630076.0,2618880.0,2635466.0
6,Andorra,AND,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,780.0,784.0,2825.0,5488.0,8618.0,14117.0,20600.0,23543.0,29429.0,32790.0,51893.0,58366.0,64560.0,69004.0,63503.0,64202.0,64549.0,65495.0,65044.0,63865.0,63931.0,66241.0,71336.0,76132.0,80337.0,82614.0,87909.0,94000.0,
10,Armenia,ARM,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,5000.0,7831.0,8161.0,17486.0,25504.0,71349.0,114379.0,203309.0,318044.0,1259762.0,1876411.0,1442000.0,2191500.0,3865354.0,3211215.0,3322837.0,3346275.0,3459137.0,3464490.0,3434567.0,3488524.0,3579257.0,3618747.0,3488797.0,3599278.0
11,American Samoa,ASM,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,900.0,1200.0,1250.0,1300.0,1400.0,1500.0,1800.0,1992.0,2156.0,2036.0,2100.0,2250.0,,,,,,,,,,,,,,,,,
12,Antigua and Barbuda,ATG,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,1300.0,1400.0,1500.0,8500.0,22000.0,25000.0,38205.0,46100.0,54000.0,86000.0,110177.0,112381.0,136592.0,134925.0,167970.0,176008.0,127381.0,114358.0,120041.0,176000.0,180000.0,184000.0,,184000.0,184000.0,
71,Estonia,EST,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,2498.0,7224.0,13774.0,30452.0,69500.0,144200.0,247000.0,387000.0,557000.0,651200.0,881000.0,1050241.0,1255731.0,1445300.0,1658700.0,1681849.0,1624465.0,1570538.0,1652809.0,1806075.0,1999750.0,1927423.0,1897551.0,1903545.0,1897921.0,1904425.0,1924034.0,1951051.0,1925789.0,1980838.0
15,Azerbaijan,AZE,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,6000.0,17000.0,40000.0,65000.0,370000.0,420400.0,730000.0,794200.0,1057100.0,1456523.0,2242000.0,3323500.0,4519000.0,6548000.0,7757120.0,9100113.0,10120105.0,10125200.0,10130102.0,10552520.0,10697132.0,10189000.0,10127000.0,10339700.0,10750300.0,10344300.0,10817071.0
18,Benin,BEN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,2707.0,4295.0,6286.0,7269.0,55476.0,125000.0,218770.0,236175.0,459322.0,596267.0,1055727.0,2051776.0,3625366.0,5033349.0,7074914.0,7765206.0,8407846.0,9627447.0,8660432.0,9317955.0,8892490.0,8773044.0,9461872.0,10349847.0,11140891.0,12731782.0
19,Burkina Faso,BFA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,1503.0,2730.0,5036.0,25245.0,76186.0,111013.0,238094.0,395939.0,633554.0,1016605.0,1858038.0,3024150.0,3823625.0,5707850.0,7682100.0,9976105.0,11240886.0,12494391.0,14446897.0,15404040.0,17946375.0,19339109.0,20364508.0,22117218.0,24678315.0
20,Bangladesh,BGD,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,500.0,1104.0,2500.0,4000.0,26000.0,75000.0,149000.0,279000.0,520000.0,1075000.0,1365000.0,2781560.0,9000000.0,19130983.0,34370000.0,44640000.0,51359315.0,67923887.0,84368700.0,97180000.0,116553076.0,126866091.0,131375724.0,135981846.0,150945000.0,161771617.0,165572000.0,176279465.0,181021227.0
21,Bulgaria,BGR,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6500.0,20920.0,26588.0,70000.0,127000.0,350000.0,738000.0,1550000.0,2597548.0,3500869.0,4729731.0,6244922.0,8253416.0,9897477.0,10429012.0,10454822.0,10199942.0,10475083.0,10780732.0,10486824.0,9486927.0,9194633.0,8973869.0,8532908.0,8387160.0,8134581.0,7945739.0,7902756.0
24,Bosnia and Herzegovina,BIH,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,9000.0,25181.0,52607.0,93386.0,444711.0,748780.0,1074790.0,1407441.0,1594367.0,1887820.0,2450425.0,3179036.0,3257239.0,3110233.0,3171283.0,3357541.0,3488319.0,3491188.0,3443520.0,3404043.0,3440085.0,3461058.0,3755521.0,3509674.0,3728775.0
25,Belarus,BLR,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,1724.0,5897.0,6548.0,8167.0,12155.0,23457.0,49353.0,138329.0,462630.0,1118000.0,2239287.0,4099500.0,5960000.0,6960000.0,8128000.0,9686200.0,10332900.0,10694900.0,10676471.0,11114440.0,11401927.0,11448281.0,11439866.0,11415141.0,11619651.0,11627249.0,11704084.0,11760087.0
26,Belize,BLZ,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,832.0,1547.0,2184.0,2544.0,3535.0,6591.0,16812.0,39155.0,51729.0,60403.0,75000.0,96000.0,118000.0,118314.0,160032.0,161783.0,194201.0,222407.0,172423.0,174615.0,172300.0,211946.0,222928.0,239441.0,246311.0,254919.0,264000.0,
16,Burundi,BDI,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,378.0,564.0,561.0,619.0,620.0,800.0,16320.0,33416.0,52000.0,64000.0,100560.0,153000.0,200000.0,270000.0,480584.0,920749.0,1678029.0,1914586.0,2247126.0,2536831.0,3193257.0,4997696.0,5357816.0,5920612.0,6317965.0,6532039.0,6631151.0,7740494.0
72,Ethiopia,ETH,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6740.0,17757.0,27500.0,50369.0,51324.0,155534.0,410630.0,866700.0,1208498.0,1954527.0,4051703.0,6854000.0,14126659.0,20523889.0,25646865.0,30490000.0,42311629.0,51224000.0,39600000.0,,41920000.0,44500000.0,
50,Cuba,CUB,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,500.0,1152.0,1939.0,2427.0,2994.0,4056.0,5136.0,6536.0,8579.0,17851.0,35356.0,75797.0,135534.0,152715.0,198252.0,331736.0,621156.0,1003015.0,1315141.0,1681645.0,1995698.0,2530752.0,3335346.0,3987900.0,4613782.0,5373316.0,6042629.0,6661763.0,7103296.0
2,Afghanistan,AFG,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,200000.0,600000.0,1200000.0,2520366.0,4668096.0,7898909.0,10500000.0,10215840.0,13797879.0,15340115.0,16807156.0,18407168.0,19709038.0,21602982.0,23929713.0,21976355.0,22580071.0,22678024.0,
86,"Gambia, The",GMB,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,457.0,812.0,1442.0,3096.0,4734.0,5048.0,5307.0,5600.0,55085.0,100000.0,149300.0,175000.0,247478.0,404345.0,800371.0,1166136.0,1312874.0,1478347.0,1401163.0,1526191.0,1848854.0,2283691.0,2715672.0,2838127.0,2966000.0,3181393.0,2584714.0,2677954.0,
85,Guinea,GIN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,812.0,950.0,950.0,2868.0,21567.0,25182.0,42112.0,55670.0,90772.0,111500.0,154900.0,189000.0,,2000000.0,2750000.0,3489000.0,4000000.0,4860590.0,5584700.0,7436471.0,8683500.0,10764000.0,11110000.0,11700000.0,12013000.0,12873000.0,13795000.0,
84,Gibraltar,GIB,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,1002.0,1620.0,2445.0,3648.0,5558.0,9797.0,12167.0,15900.0,18392.0,20000.0,22000.0,24000.0,26000.0,28600.0,30000.0,32500.0,34750.0,,38000.0,41441.0,41136.0,41035.0,41045.0,40537.0,35438.0,
83,Ghana,GHA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1742.0,3336.0,6200.0,12766.0,21866.0,41753.0,70026.0,130045.0,243797.0,386775.0,795529.0,1695000.0,2874560.0,5207242.0,7604053.0,11570430.0,15108916.0,17436949.0,21165843.0,25618427.0,28026482.0,30360771.0,35008387.0,38305078.0,36751761.0,40934875.0,40857077.0,40461609.0,40454073.0
87,Guinea-Bissau,GNB,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,39451.0,98825.0,157330.0,296223.0,500156.0,560345.0,677365.0,732634.0,1049193.0,939909.0,1108297.0,1238493.0,1285835.0,1434822.0,1480491.0,1590381.0,1913858.0,2236511.0
88,Equatorial Guinea,GNQ,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,300.0,297.0,600.0,5000.0,15000.0,32000.0,41500.0,61900.0,96900.0,120000.0,150000.0,180000.0,200000.0,399290.0,478860.0,501077.0,510783.0,516540.0,533336.0,575650.0,566113.0,591223.0,617000.0,645000.0,
82,Georgia,GEO,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2300.0,30000.0,60000.0,133243.0,194741.0,301327.0,503619.0,711224.0,840645.0,1174308.0,1703888.0,2599714.0,2755087.0,2837000.0,3978242.0,4430344.0,4698582.0,4993119.0,5400766.0,5550730.0,5531875.0,5502395.0,5459239.0,5382059.0,5100101.0,5163558.0
89,Greece,GRC,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48000.0,153000.0,273000.0,532000.0,937700.0,2047000.0,3904000.0,5932403.0,7963742.0,9314260.0,8936202.0,9324335.0,10260396.0,10979826.0,12294912.0,13799340.0,13295093.0,12292716.0,12127985.0,13360280.0,12518645.0,12144598.0,12566649.0,12538927.0,12937106.0,12170757.0,11882081.0,11412995.0,11494008.0
80,Gabon,GAB,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,1200.0,2581.0,4000.0,6800.0,9500.0,9694.0,8891.0,120000.0,150000.0,279289.0,300000.0,489367.0,736690.0,897987.0,1169000.0,1300000.0,1450000.0,1610000.0,2370227.0,2557728.0,2745229.0,2932731.0,2821555.0,2962486.0,2663243.0,2930554.0,2992811.0,3049530.0,3144609.0
79,"Micronesia, Fed. Sts.",FSM,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5869.0,12782.0,14094.0,18616.0,27436.0,27500.0,27500.0,27518.0,27600.0,31213.0,31393.0,,22505.0,23412.0,23114.0,,23000.0,22000.0,
91,Greenland,GRL,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,438.0,964.0,2052.0,4122.0,6481.0,8899.0,13521.0,15114.0,15882.0,19924.0,29749.0,39033.0,46480.0,53900.0,66400.0,55816.0,53468.0,57349.0,58742.0,59455.0,60400.0,60800.0,61000.0,,62320.0,61394.0,61656.0,65958.0,66605.0
93,Guam,GUM,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,1301.0,1907.0,4098.0,4965.0,5803.0,5673.0,12837.0,20000.0,27200.0,32600.0,70500.0,79800.0,98000.0,,,,,,,,,,,,,,,,,
78,Faroe Islands,FRO,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.0,1718.0,1605.0,1960.0,2558.0,3265.0,4701.0,6516.0,10761.0,16971.0,24487.0,34737.0,38026.0,41298.0,42032.0,49965.0,52169.0,54860.0,56993.0,59446.0,58475.0,58722.0,57751.0,58282.0,53213.0,54487.0,56619.0,56792.0,54959.0,59213.0,
76,Fiji,FJI,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,2200.0,3700.0,5200.0,8000.0,23380.0,55057.0,80933.0,89900.0,109882.0,142190.0,205000.0,284661.0,530048.0,600000.0,640000.0,697920.0,727000.0,858809.0,930406.0,876176.0,965950.0,1044685.0,1033915.0,1015000.0,1030000.0,991500.0,
94,Guyana,GUY,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,1029.0,1251.0,1243.0,1200.0,1400.0,1454.0,2815.0,39830.0,75320.0,79400.0,137955.0,171656.0,281368.0,400000.0,538774.0,447769.0,488533.0,560397.0,528757.0,547047.0,555035.0,566905.0,542598.0,584659.0,643210.0,,778000.0,856000.0,
90,Grenada,GRD,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,147.0,181.0,282.0,350.0,400.0,570.0,976.0,1410.0,2012.0,4300.0,6414.0,7553.0,42293.0,43313.0,46858.0,46193.0,51381.0,60022.0,114424.0,121946.0,120855.0,129912.0,133000.0,117151.0,119767.0,118973.0,113177.0,118721.0,116184.0,122000.0,
99,Croatia,HRV,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,2019.0,6320.0,11382.0,21664.0,33688.0,64943.0,120420.0,182500.0,295000.0,1033000.0,1755000.0,2312600.0,2537300.0,2835500.0,3649700.0,4395200.0,5034582.0,4554777.0,4675017.0,4928352.0,5115140.0,4971351.0,4721015.0,4461352.0,4415660.0,4414347.0,4315580.0,4388476.0,4404652.0,4375699.0,4402213.0
92,Guatemala,GTM,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,1221.0,2141.0,2990.0,10462.0,29999.0,43421.0,64194.0,111445.0,337800.0,856831.0,1146441.0,1577085.0,2034776.0,3168256.0,4510067.0,7178745.0,11897563.0,14948640.0,17307459.0,18067970.0,19479105.0,20787080.0,21716357.0,16911811.0,18121390.0,18264520.0,19986482.0,20467520.0,20874130.0,20390671.0,22124839.0
60,Algeria,DZA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,4781.0,4781.0,4781.0,1348.0,4691.0,11700.0,17400.0,18000.0,72000.0,86000.0,100000.0,450244.0,1446927.0,4882414.0,13661355.0,20997954.0,27562721.0,27031472.0,32729824.0,32780165.0,35615926.0,37527703.0,39517045.0,43298174.0,43227643.0,47041321.0,45845665.0,47154264.0,45425533.0,45555673.0,47028685.0
29,Brazil,BRA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,6700.0,32000.0,182000.0,574009.0,1285533.0,2498154.0,4550000.0,7368218.0,15032698.0,23188171.0,28745769.0,34880964.0,46373266.0,65605000.0,86210336.0,99918621.0,120980103.0,150641403.0,169385584.0,196929978.0,234357507.0,248323703.0,271099799.0,280728796.0,257814274.0,244067356.0,221269215.0,209410048.0,202009209.0,205834781.0,219660524.0
144,Luxembourg,LUX,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,40.0,292.0,375.0,542.0,665.0,824.0,1139.0,1120.0,5082.0,12895.0,26838.0,45000.0,67208.0,130500.0,209190.0,303274.0,409064.0,473000.0,539000.0,470000.0,510000.0,713000.0,684500.0,707000.0,720000.0,727000.0,764973.0,761314.0,788371.0,802400.0,806800.0,764000.0,794000.0,798600.0,835900.0,890000.0,
148,Morocco,MAR,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,105.0,700.0,904.0,1500.0,3217.0,6725.0,13794.0,29511.0,42942.0,74472.0,116645.0,369174.0,2342000.0,4771739.0,6198670.0,7359870.0,9336878.0,12392805.0,16004731.0,20029300.0,22815694.0,25310761.0,31982279.0,36553943.0,39016336.0,42423794.0,44114534.0,43079696.0,41513933.0,43916066.0,44737885.0,46666722.0,49421023.0,52012000.0
243,Tunisia,TUN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,401.0,636.0,953.0,1239.0,1974.0,2269.0,2709.0,3185.0,6500.0,7656.0,38998.0,55258.0,119165.0,389208.0,574334.0,1917530.0,3735695.0,5680726.0,7339047.0,7842619.0,8602164.0,9797026.0,11114206.0,12387656.0,12843889.0,12712365.0,14283633.0,14595875.0,14282078.0,14334080.0,14769594.0,14771048.0,14852857.0,15644663.0
138,Sri Lanka,LKA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,1800.0,2644.0,14687.0,29182.0,51316.0,71029.0,114888.0,174202.0,256655.0,430202.0,667662.0,931403.0,1393403.0,2211158.0,3361775.0,5412496.0,7983489.0,11082454.0,16305417.0,17359312.0,18319447.0,19332844.0,20315150.0,22123000.0,23899642.0,25797199.0,28199083.0,30282984.0,28352587.0,29730465.0,30764135.0
27,Bermuda,BMU,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,745.0,1112.0,1440.0,1936.0,3400.0,5127.0,6324.0,7980.0,10276.0,12572.0,12800.0,13000.0,13333.0,30000.0,40000.0,49000.0,52720.0,60100.0,69000.0,79000.0,85000.0,88200.0,,91000.0,94300.0,59491.0,38000.0,63891.0,64997.0,,67000.0,68000.0,
118,Jordan,JOR,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,1462.0,1462.0,1456.0,1446.0,11840.0,24113.0,45037.0,82429.0,118417.0,388949.0,865627.0,1219597.0,1325313.0,1624110.0,3137700.0,4343100.0,4771641.0,5313564.0,6014366.0,6620000.0,7482561.0,8984252.0,10313976.0,11092404.0,13797968.0,9818446.0,9703287.0,8731760.0,7778770.0,6987891.0,7275563.0
186,Peru,PER,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,5700.0,21550.0,36300.0,52200.0,73543.0,200972.0,421814.0,742642.0,1013314.0,1273857.0,1793284.0,2306943.0,2930343.0,4092558.0,5583356.0,9120000.0,15417247.0,20951834.0,24700361.0,29115149.0,32461415.0,29388077.0,29793297.0,31880043.0,34235810.0,36933161.0,38915386.0,42154771.0,39844613.0,39358383.0,43129394.0
31,Brunei Darussalam,BRN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1772.0,3025.0,4103.0,8304.0,15623.0,35881.0,43524.0,45000.0,49129.0,66000.0,95000.0,143004.0,153647.0,177365.0,202454.0,232900.0,301400.0,366138.0,398857.0,412882.0,435104.0,443161.0,469740.0,468814.0,452054.0,463384.0,523453.0,544732.0,565949.0,574799.0,536589.0,603486.0
23,"Bahamas, The",BHS,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.0,2020.0,2600.0,2401.0,,4100.0,4948.0,6200.0,8072.0,15911.0,31524.0,60555.0,121759.0,122228.0,186007.0,227771.0,252987.0,373999.0,358050.0,358812.0,428377.0,298790.0,300000.0,287000.0,314842.0,311175.0,360200.0,353540.0,388707.0,425507.0,466000.0,
184,Pakistan,PAK,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,8500.0,13500.0,16000.0,24662.0,40964.0,68038.0,135027.0,196096.0,265614.0,306493.0,742606.0,1698536.0,2404400.0,5022908.0,12771203.0,34506557.0,62856712.0,88019742.0,94342030.0,99185844.0,108894518.0,120151237.0,127737286.0,135762031.0,125899638.0,136489014.0,144525637.0,153986607.0,165405847.0,175624364.0,188711452.0
49,Caribbean small states,CSS,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,5526.0,13393.0,23733.0,36161.0,66297.0,85516.0,108633.0,142649.0,261905.0,720054.0,1220489.0,2053418.0,2837910.0,3675512.0,4361812.0,5593660.0,6437567.0,7108319.0,7646708.0,7935923.0,7534114.0,7322041.0,7738401.0,7952805.0,8158698.0,8483364.0,8225309.0,7218705.0,8476897.0,8401653.0,6239940.0
104,IDA total,IDA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,8647.0,18386.0,42486.0,76186.0,129650.0,234774.0,454822.0,890269.0,1794312.0,3717173.0,7988547.0,15447769.0,25774886.0,47689710.0,88541909.0,170324060.0,275280572.0,404544145.0,491705172.0,597790579.0,712697900.0,816073513.0,924725321.0,1032462703.0,1107306858.0,1147529617.0,1183784239.0,1220313258.0,1374078644.0,1453571013.0,1209655209.0
105,IDA blend,IDB,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,8647.0,14851.0,27076.0,44078.0,66589.0,107570.0,196515.0,300356.0,584799.0,1050452.0,2765832.0,6095564.0,9664896.0,20140794.0,40817910.0,82455578.0,128800825.0,191642532.0,222809025.0,256469329.0,285871455.0,319136316.0,347914856.0,370480601.0,379375268.0,397506667.0,403511611.0,443696373.0,485499653.0,523311167.0,528344334.0
167,Mauritius,MUS,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,2500.0,2912.0,4037.0,5706.0,11735.0,20843.0,42515.0,60448.0,102119.0,180000.0,272416.0,347532.0,462405.0,547745.0,656828.0,772395.0,928622.0,1033300.0,1086748.0,1190900.0,1294100.0,1485800.0,1533600.0,1652000.0,1762300.0,1814000.0,1839500.0,1918000.0,1866600.0,1912900.0,1971300.0
146,"Macao SAR, China",MAC,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,2232.0,4847.0,10513.0,15135.0,21445.0,35881.0,44788.0,52845.0,82114.0,118101.0,141052.0,194475.0,276138.0,364031.0,432450.0,532758.0,636347.0,794323.0,932596.0,1037380.0,1122261.0,1353194.0,1613457.0,1722245.0,1856453.0,1896097.0,1969972.0,2047000.0,2181194.0,2793000.0,2793000.0,
101,Hungary,HUN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2645.0,8477.0,23292.0,45712.0,143000.0,265000.0,473100.0,705786.0,1070154.0,1628153.0,3076279.0,4967430.0,6886111.0,7944586.0,8727188.0,9320000.0,9965720.0,11029930.0,12224163.0,11792475.0,12011823.0,11689937.0,11579425.0,11590326.0,11726491.0,9900582.0,9952001.0,9945037.0,10041939.0,10272694.0,10332660.0,10248653.0
182,Oman,OMN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,52.0,747.0,1159.0,1711.0,2098.0,2730.0,3672.0,4721.0,5616.0,6751.0,8052.0,15000.0,53000.0,98000.0,121000.0,162000.0,323000.0,463000.0,594000.0,806280.0,1333225.0,1818024.0,2500000.0,3219349.0,3970563.0,4606133.0,4809248.0,5277591.0,5617426.0,6194169.0,6646655.0,6866260.0,6943910.0,6440889.0,6383458.0,6276535.0,6115537.0
